song_id,date_interval_30,plays,downloads,favors
3d78491577c684ae1472fa9241a386e7,0,1.0,1.0,0.0
3d78491577c684ae1472fa9241a386e7,1,6.0,2.0,0.0
3d78491577c684ae1472fa9241a386e7,2,0.0,1.0,0.0
3d78491577c684ae1472fa9241a386e7,-1,0.0,2.0,0.0
60f27ac38d129da44036e552ba178075,2,1.0,0.0,0.0
60f27ac38d129da44036e552ba178075,5,0.0,1.0,0.0
a9b05e45a81b0680eeae451bbcdde256,0,3.0,0.0,0.0
a9b05e45a81b0680eeae451bbcdde256,1,5.0,1.0,0.0
a9b05e45a81b0680eeae451bbcdde256,2,1.0,2.0,0.0
a9b05e45a81b0680eeae451bbcdde256,3,2.0,1.0,0.0
a9b05e45a81b0680eeae451bbcdde256,5,1.0,0.0,0.0
a31b768b5471c52067907dad51854494,0,6.0,2.0,0.0
a31b768b5471c52067907dad51854494,1,3.0,2.0,0.0
a31b768b5471c52067907dad51854494,2,4.0,4.0,1.0
a31b768b5471c52067907dad51854494,3,2.0,2.0,0.0
a31b768b5471c52067907dad51854494,4,1.0,1.0,0.0
a31b768b5471c52067907dad51854494,5,1.0,1.0,0.0
a31b768b5471c52067907dad51854494,-1,0.0,2.0,0.0
665c907b8be3ffca259db2f0cc45f40e,0,1.0,0.0,0.0
665c907b8be3ffca259db2f0cc45f40e,1,1.0,0.0,0.0
665c907b8be3ffca259db2f0cc45f40e,2,1.0,1.0,0.0
665c907b8be3ffca259db2f0cc45f40e,3,0.0,1.0,0.0
665c907b8be3ffca259db2f0cc45f40e,4,3.0,0.0,0.0
665c907b8be3ffca259db2f0cc45f40e,-1,1.0,0.0,0.0
a82e61be142856e507a02c18ca129b63,0,2.0,1.0,0.0
a82e61be142856e507a02c18ca129b63,1,7.0,2.0,1.0
a82e61be142856e507a02c18ca129b63,2,17.0,1.0,0.0
a82e61be142856e507a02c18ca129b63,3,5.0,2.0,0.0
a82e61be142856e507a02c18ca129b63,4,7.0,1.0,0.0
a82e61be142856e507a02c18ca129b63,5,12.0,5.0,0.0
587b28989aff50b6495d2970096b2934,0,242.0,95.0,5.0
587b28989aff50b6495d2970096b2934,1,300.0,111.0,7.0
587b28989aff50b6495d2970096b2934,2,501.0,159.0,9.0
587b28989aff50b6495d2970096b2934,3,403.0,131.0,2.0
587b28989aff50b6495d2970096b2934,4,412.0,100.0,5.0
587b28989aff50b6495d2970096b2934,5,256.0,51.0,3.0
587b28989aff50b6495d2970096b2934,-1,113.0,40.0,0.0
059c07144b647e47bee1ecf69003e18e,0,5.0,1.0,0.0
059c07144b647e47bee1ecf69003e18e,1,17.0,4.0,0.0
059c07144b647e47bee1ecf69003e18e,2,11.0,4.0,0.0
059c07144b647e47bee1ecf69003e18e,3,5.0,3.0,0.0
059c07144b647e47bee1ecf69003e18e,4,17.0,5.0,0.0
059c07144b647e47bee1ecf69003e18e,5,1.0,2.0,1.0
059c07144b647e47bee1ecf69003e18e,-1,8.0,0.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,0,1.0,7.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,1,4.0,4.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,2,3.0,8.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,3,7.0,9.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,4,13.0,20.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,5,6.0,12.0,0.0
3ad97606ec6d8b852b4ac5e4746ac0d9,-1,3.0,3.0,0.0
a7bdc2d197453b271238d32a31c3b642,0,17.0,1.0,0.0
a7bdc2d197453b271238d32a31c3b642,1,41.0,7.0,0.0
a7bdc2d197453b271238d32a31c3b642,2,37.0,9.0,0.0
a7bdc2d197453b271238d32a31c3b642,3,54.0,3.0,0.0
a7bdc2d197453b271238d32a31c3b642,4,53.0,5.0,1.0
a7bdc2d197453b271238d32a31c3b642,5,28.0,5.0,1.0
a7bdc2d197453b271238d32a31c3b642,-1,20.0,5.0,0.0
d3d665e444f7c527a03ea617c10c3ede,0,0.0,1.0,0.0
d3d665e444f7c527a03ea617c10c3ede,3,0.0,2.0,0.0
83e0c9125a3fb64872c5adcdd1a11a77,0,126.0,40.0,0.0
83e0c9125a3fb64872c5adcdd1a11a77,1,150.0,53.0,2.0
83e0c9125a3fb64872c5adcdd1a11a77,2,148.0,36.0,0.0
83e0c9125a3fb64872c5adcdd1a11a77,3,163.0,47.0,0.0
83e0c9125a3fb64872c5adcdd1a11a77,4,124.0,23.0,2.0
83e0c9125a3fb64872c5adcdd1a11a77,5,51.0,8.0,0.0
83e0c9125a3fb64872c5adcdd1a11a77,-1,39.0,18.0,0.0
6fe0c03b437077cf917342b17c5ac18f,0,2.0,1.0,0.0
6fe0c03b437077cf917342b17c5ac18f,1,1.0,2.0,0.0
6fe0c03b437077cf917342b17c5ac18f,2,0.0,1.0,0.0
6fe0c03b437077cf917342b17c5ac18f,3,0.0,2.0,0.0
6fe0c03b437077cf917342b17c5ac18f,4,1.0,3.0,0.0
6fe0c03b437077cf917342b17c5ac18f,5,0.0,1.0,0.0
6fe0c03b437077cf917342b17c5ac18f,-1,1.0,0.0,0.0
c5e1accd53a4bb976c54b6f8053d896d,0,256.0,47.0,1.0
c5e1accd53a4bb976c54b6f8053d896d,1,158.0,33.0,2.0
c5e1accd53a4bb976c54b6f8053d896d,2,417.0,41.0,4.0
c5e1accd53a4bb976c54b6f8053d896d,3,268.0,43.0,0.0
c5e1accd53a4bb976c54b6f8053d896d,4,485.0,44.0,3.0
c5e1accd53a4bb976c54b6f8053d896d,5,187.0,28.0,6.0
c5e1accd53a4bb976c54b6f8053d896d,-1,120.0,27.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,0,12.0,5.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,1,16.0,7.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,2,11.0,6.0,1.0
3dbe83a4dac67f1ad4e8d496e0722160,3,8.0,6.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,4,3.0,5.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,5,9.0,4.0,0.0
3dbe83a4dac67f1ad4e8d496e0722160,-1,9.0,2.0,0.0
022f51dfe08c287a78e89b5f94c7739e,0,0.0,1.0,0.0
022f51dfe08c287a78e89b5f94c7739e,1,4.0,1.0,0.0
022f51dfe08c287a78e89b5f94c7739e,2,2.0,0.0,0.0
022f51dfe08c287a78e89b5f94c7739e,3,2.0,1.0,0.0
022f51dfe08c287a78e89b5f94c7739e,5,2.0,1.0,0.0
be11e87a09dffe52db21c6ae01e64d53,0,57.0,4.0,0.0
be11e87a09dffe52db21c6ae01e64d53,1,87.0,19.0,1.0
be11e87a09dffe52db21c6ae01e64d53,2,107.0,14.0,1.0
be11e87a09dffe52db21c6ae01e64d53,3,117.0,8.0,2.0
be11e87a09dffe52db21c6ae01e64d53,4,293.0,29.0,5.0
be11e87a09dffe52db21c6ae01e64d53,5,113.0,8.0,0.0
be11e87a09dffe52db21c6ae01e64d53,-1,34.0,3.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,0,26.0,15.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,1,23.0,15.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,2,29.0,9.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,3,17.0,12.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,4,25.0,11.0,1.0
e208f1f317b7cdd90dce1bed0aaa0a14,5,8.0,5.0,0.0
e208f1f317b7cdd90dce1bed0aaa0a14,-1,28.0,7.0,0.0
01f9d4a9b76d36b38565377c7c07c39a,0,14.0,1.0,0.0
01f9d4a9b76d36b38565377c7c07c39a,1,8.0,2.0,0.0
01f9d4a9b76d36b38565377c7c07c39a,2,8.0,0.0,0.0
01f9d4a9b76d36b38565377c7c07c39a,4,5.0,0.0,0.0
01f9d4a9b76d36b38565377c7c07c39a,-1,3.0,0.0,0.0
f1d3a5c4d4b6abefdd086e3a408b76d4,0,256.0,56.0,2.0
f1d3a5c4d4b6abefdd086e3a408b76d4,1,300.0,63.0,5.0
f1d3a5c4d4b6abefdd086e3a408b76d4,2,244.0,56.0,7.0
f1d3a5c4d4b6abefdd086e3a408b76d4,3,308.0,45.0,5.0
f1d3a5c4d4b6abefdd086e3a408b76d4,4,270.0,44.0,9.0
f1d3a5c4d4b6abefdd086e3a408b76d4,5,198.0,39.0,3.0
f1d3a5c4d4b6abefdd086e3a408b76d4,-1,116.0,26.0,0.0
d765d4b4685defe9fd10056868340c4e,0,0.0,1.0,0.0
d765d4b4685defe9fd10056868340c4e,1,3.0,0.0,0.0
d765d4b4685defe9fd10056868340c4e,2,5.0,2.0,0.0
d765d4b4685defe9fd10056868340c4e,3,10.0,3.0,0.0
d765d4b4685defe9fd10056868340c4e,4,4.0,2.0,0.0
d765d4b4685defe9fd10056868340c4e,5,6.0,1.0,0.0
d765d4b4685defe9fd10056868340c4e,-1,1.0,0.0,0.0
1960c0f26c111eeb6080b5fe77b59947,0,7.0,0.0,0.0
1960c0f26c111eeb6080b5fe77b59947,1,7.0,1.0,0.0
1960c0f26c111eeb6080b5fe77b59947,2,4.0,4.0,0.0
1960c0f26c111eeb6080b5fe77b59947,3,8.0,4.0,0.0
1960c0f26c111eeb6080b5fe77b59947,4,5.0,3.0,0.0
1960c0f26c111eeb6080b5fe77b59947,5,2.0,2.0,0.0
1960c0f26c111eeb6080b5fe77b59947,-1,4.0,1.0,0.0
25878d97df81a4731b1f5c8ba3b54796,0,4.0,3.0,0.0
25878d97df81a4731b1f5c8ba3b54796,1,6.0,6.0,1.0
25878d97df81a4731b1f5c8ba3b54796,2,2.0,0.0,0.0
25878d97df81a4731b1f5c8ba3b54796,3,0.0,3.0,0.0
25878d97df81a4731b1f5c8ba3b54796,4,3.0,1.0,0.0
25878d97df81a4731b1f5c8ba3b54796,-1,3.0,3.0,0.0
3612a574d45dcb5cfc65b29c59fe40db,1,1.0,0.0,0.0
3612a574d45dcb5cfc65b29c59fe40db,2,2.0,0.0,0.0
3612a574d45dcb5cfc65b29c59fe40db,3,0.0,2.0,0.0
3612a574d45dcb5cfc65b29c59fe40db,4,1.0,0.0,0.0
7d55dfc5fd6553b514c941155c04b54e,0,53.0,17.0,1.0
7d55dfc5fd6553b514c941155c04b54e,1,89.0,11.0,0.0
7d55dfc5fd6553b514c941155c04b54e,2,35.0,10.0,2.0
7d55dfc5fd6553b514c941155c04b54e,3,41.0,11.0,0.0
7d55dfc5fd6553b514c941155c04b54e,4,33.0,6.0,1.0
7d55dfc5fd6553b514c941155c04b54e,5,17.0,31.0,1.0
7d55dfc5fd6553b514c941155c04b54e,-1,22.0,15.0,0.0
a5a7189d6de3be195d644907ff960c51,0,150.0,45.0,1.0
a5a7189d6de3be195d644907ff960c51,1,138.0,46.0,1.0
a5a7189d6de3be195d644907ff960c51,2,181.0,78.0,1.0
a5a7189d6de3be195d644907ff960c51,3,156.0,70.0,0.0
a5a7189d6de3be195d644907ff960c51,4,219.0,58.0,0.0
a5a7189d6de3be195d644907ff960c51,5,73.0,23.0,2.0
a5a7189d6de3be195d644907ff960c51,-1,70.0,38.0,0.0
983e9d5d5f55329aa5f63eb658e36796,2,9.0,1.0,0.0
983e9d5d5f55329aa5f63eb658e36796,3,5.0,2.0,0.0
983e9d5d5f55329aa5f63eb658e36796,4,30.0,2.0,1.0
983e9d5d5f55329aa5f63eb658e36796,5,10.0,0.0,0.0
11453a89298031b3f3cc9c61c72bb770,0,2.0,1.0,0.0
11453a89298031b3f3cc9c61c72bb770,1,1.0,3.0,0.0
11453a89298031b3f3cc9c61c72bb770,2,4.0,5.0,0.0
11453a89298031b3f3cc9c61c72bb770,3,0.0,5.0,0.0
11453a89298031b3f3cc9c61c72bb770,4,2.0,2.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,0,1.0,1.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,1,5.0,1.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,2,3.0,2.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,3,2.0,0.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,4,1.0,1.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,5,4.0,1.0,0.0
ff913e845f9a249a6c2b05a8431b7b46,-1,1.0,0.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,1,3.0,3.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,2,1.0,1.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,3,1.0,1.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,4,1.0,2.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,5,8.0,0.0,0.0
1c855ac5d754884c68d6328b8e5a08d6,-1,1.0,1.0,0.0
0736a977bd54a028d65555e5d325090d,0,216.0,42.0,1.0
0736a977bd54a028d65555e5d325090d,1,213.0,58.0,1.0
0736a977bd54a028d65555e5d325090d,2,207.0,45.0,5.0
0736a977bd54a028d65555e5d325090d,3,265.0,78.0,8.0
0736a977bd54a028d65555e5d325090d,4,219.0,35.0,3.0
0736a977bd54a028d65555e5d325090d,5,161.0,24.0,2.0
0736a977bd54a028d65555e5d325090d,-1,71.0,43.0,1.0
78e05d8972b7d785ae46f2b16657c5e3,0,431.0,76.0,1.0
78e05d8972b7d785ae46f2b16657c5e3,1,226.0,57.0,4.0
78e05d8972b7d785ae46f2b16657c5e3,2,247.0,30.0,1.0
78e05d8972b7d785ae46f2b16657c5e3,3,221.0,20.0,4.0
78e05d8972b7d785ae46f2b16657c5e3,4,157.0,29.0,3.0
78e05d8972b7d785ae46f2b16657c5e3,5,130.0,24.0,1.0
78e05d8972b7d785ae46f2b16657c5e3,-1,251.0,65.0,0.0
3c21b8b3531aa2bdff45e48d10c1a374,0,82.0,17.0,0.0
3c21b8b3531aa2bdff45e48d10c1a374,1,58.0,11.0,4.0
3c21b8b3531aa2bdff45e48d10c1a374,2,52.0,15.0,3.0
3c21b8b3531aa2bdff45e48d10c1a374,3,96.0,19.0,3.0
3c21b8b3531aa2bdff45e48d10c1a374,4,95.0,16.0,6.0
3c21b8b3531aa2bdff45e48d10c1a374,5,102.0,16.0,1.0
3c21b8b3531aa2bdff45e48d10c1a374,-1,25.0,6.0,0.0
61a7de505876aca027841966055350cf,1,1.0,0.0,0.0
61a7de505876aca027841966055350cf,5,1.0,0.0,0.0
10e0a5bd962895d97bbafa98ddd3c38e,0,2.0,0.0,0.0
10e0a5bd962895d97bbafa98ddd3c38e,1,0.0,1.0,0.0
10e0a5bd962895d97bbafa98ddd3c38e,3,1.0,2.0,0.0
10e0a5bd962895d97bbafa98ddd3c38e,4,1.0,3.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,0,1.0,1.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,1,2.0,2.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,3,5.0,3.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,4,1.0,0.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,5,1.0,1.0,0.0
e53493f54caa7b0b3c89cfaa64d6f272,-1,0.0,1.0,0.0
61b23e48b5397cc5ec412fe78e30789e,0,8.0,2.0,0.0
61b23e48b5397cc5ec412fe78e30789e,1,18.0,5.0,0.0
61b23e48b5397cc5ec412fe78e30789e,2,43.0,2.0,2.0
61b23e48b5397cc5ec412fe78e30789e,3,20.0,2.0,0.0
61b23e48b5397cc5ec412fe78e30789e,4,30.0,4.0,1.0
61b23e48b5397cc5ec412fe78e30789e,5,7.0,2.0,0.0
61b23e48b5397cc5ec412fe78e30789e,-1,5.0,7.0,0.0
560cdf0d2831a356db21dcdf033c7d42,0,9.0,0.0,0.0
560cdf0d2831a356db21dcdf033c7d42,1,12.0,3.0,0.0
560cdf0d2831a356db21dcdf033c7d42,2,9.0,0.0,0.0
560cdf0d2831a356db21dcdf033c7d42,3,7.0,3.0,0.0
560cdf0d2831a356db21dcdf033c7d42,4,2.0,5.0,0.0
560cdf0d2831a356db21dcdf033c7d42,5,4.0,0.0,0.0
560cdf0d2831a356db21dcdf033c7d42,-1,5.0,1.0,0.0
60230a3e91ade53e08577b0278f45e1e,0,23.0,7.0,0.0
60230a3e91ade53e08577b0278f45e1e,1,17.0,13.0,0.0
60230a3e91ade53e08577b0278f45e1e,2,13.0,14.0,0.0
60230a3e91ade53e08577b0278f45e1e,3,22.0,12.0,0.0
60230a3e91ade53e08577b0278f45e1e,4,27.0,6.0,0.0
60230a3e91ade53e08577b0278f45e1e,5,12.0,5.0,0.0
60230a3e91ade53e08577b0278f45e1e,-1,5.0,4.0,0.0
0d52860b65c3fc17884405956e1018d9,0,1.0,3.0,0.0
0d52860b65c3fc17884405956e1018d9,1,1.0,0.0,0.0
0d52860b65c3fc17884405956e1018d9,2,3.0,1.0,0.0
0d52860b65c3fc17884405956e1018d9,3,9.0,5.0,0.0
0d52860b65c3fc17884405956e1018d9,4,0.0,6.0,0.0
0d52860b65c3fc17884405956e1018d9,5,2.0,4.0,0.0
0d52860b65c3fc17884405956e1018d9,-1,1.0,3.0,0.0
b237cc9406cfc86e34498a869565c522,0,38.0,18.0,0.0
b237cc9406cfc86e34498a869565c522,1,63.0,27.0,0.0
b237cc9406cfc86e34498a869565c522,2,79.0,44.0,3.0
b237cc9406cfc86e34498a869565c522,3,86.0,33.0,0.0
b237cc9406cfc86e34498a869565c522,4,208.0,31.0,0.0
b237cc9406cfc86e34498a869565c522,5,25.0,13.0,1.0
b237cc9406cfc86e34498a869565c522,-1,9.0,7.0,0.0
89e658d31e09174dc9b66b50fe357e35,0,30.0,12.0,0.0
89e658d31e09174dc9b66b50fe357e35,1,17.0,7.0,2.0
89e658d31e09174dc9b66b50fe357e35,2,25.0,15.0,3.0
89e658d31e09174dc9b66b50fe357e35,3,33.0,7.0,1.0
89e658d31e09174dc9b66b50fe357e35,4,35.0,3.0,4.0
89e658d31e09174dc9b66b50fe357e35,5,24.0,8.0,1.0
89e658d31e09174dc9b66b50fe357e35,-1,8.0,5.0,0.0
643b231a2aa833210bbaf82f00026c94,0,1.0,1.0,0.0
643b231a2aa833210bbaf82f00026c94,1,1.0,3.0,0.0
643b231a2aa833210bbaf82f00026c94,2,6.0,3.0,0.0
643b231a2aa833210bbaf82f00026c94,3,3.0,2.0,0.0
643b231a2aa833210bbaf82f00026c94,4,1.0,2.0,0.0
643b231a2aa833210bbaf82f00026c94,5,5.0,1.0,0.0
c9d3d1e5848969370c66cbe2aacce5ba,0,0.0,1.0,0.0
c9d3d1e5848969370c66cbe2aacce5ba,1,1.0,1.0,0.0
c9d3d1e5848969370c66cbe2aacce5ba,2,0.0,2.0,0.0
c9d3d1e5848969370c66cbe2aacce5ba,3,1.0,2.0,0.0
c9d3d1e5848969370c66cbe2aacce5ba,4,0.0,1.0,0.0
fd3a894d59f770df266ea8b2370b476a,0,1.0,0.0,0.0
fd3a894d59f770df266ea8b2370b476a,1,2.0,1.0,0.0
fd3a894d59f770df266ea8b2370b476a,5,1.0,0.0,0.0
91551efd4a3a45e7488b30a50a662ed5,0,5.0,5.0,0.0
91551efd4a3a45e7488b30a50a662ed5,1,18.0,7.0,0.0
91551efd4a3a45e7488b30a50a662ed5,2,17.0,1.0,0.0
91551efd4a3a45e7488b30a50a662ed5,3,24.0,6.0,0.0
91551efd4a3a45e7488b30a50a662ed5,4,1.0,3.0,1.0
91551efd4a3a45e7488b30a50a662ed5,5,9.0,3.0,0.0
91551efd4a3a45e7488b30a50a662ed5,-1,1.0,0.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,0,22.0,3.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,1,8.0,2.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,2,18.0,4.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,3,13.0,6.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,4,18.0,6.0,1.0
8d4e5860bfbcd4a28e415e519861ecfd,5,13.0,7.0,0.0
8d4e5860bfbcd4a28e415e519861ecfd,-1,8.0,4.0,0.0
c06e379ae40ff891887de9b760eebc32,4,1.0,0.0,0.0
c06e379ae40ff891887de9b760eebc32,5,1.0,0.0,0.0
e93b0d4749ec6db7a85b526263e5f575,1,1.0,2.0,0.0
41b02befe55394073606137b06916490,0,1.0,0.0,0.0
41b02befe55394073606137b06916490,1,1.0,1.0,0.0
41b02befe55394073606137b06916490,3,3.0,0.0,0.0
41b02befe55394073606137b06916490,4,8.0,2.0,0.0
41b02befe55394073606137b06916490,5,13.0,1.0,0.0
41b02befe55394073606137b06916490,-1,1.0,0.0,0.0
6e97e5acb367528967210b9a4c24390b,1,1.0,1.0,0.0
6e97e5acb367528967210b9a4c24390b,2,1.0,0.0,0.0
6e97e5acb367528967210b9a4c24390b,3,0.0,1.0,0.0
6e97e5acb367528967210b9a4c24390b,4,2.0,2.0,0.0
6e97e5acb367528967210b9a4c24390b,5,0.0,2.0,0.0
f640f9f05bd312694a8e9582194428ce,0,1.0,2.0,0.0
f640f9f05bd312694a8e9582194428ce,1,1.0,1.0,0.0
f640f9f05bd312694a8e9582194428ce,2,1.0,0.0,0.0
f640f9f05bd312694a8e9582194428ce,3,7.0,2.0,0.0
f640f9f05bd312694a8e9582194428ce,4,41.0,1.0,1.0
f640f9f05bd312694a8e9582194428ce,5,18.0,0.0,0.0
f640f9f05bd312694a8e9582194428ce,-1,1.0,0.0,0.0
c9d8399a9ca4d7347d24fddc94b62ddc,0,2.0,0.0,0.0
c9d8399a9ca4d7347d24fddc94b62ddc,2,1.0,0.0,0.0
c9d8399a9ca4d7347d24fddc94b62ddc,3,0.0,1.0,0.0
c9d8399a9ca4d7347d24fddc94b62ddc,4,0.0,1.0,0.0
c9d8399a9ca4d7347d24fddc94b62ddc,-1,4.0,0.0,0.0
9489ac3e064e7125562b919d23abcb12,0,578.0,57.0,0.0
9489ac3e064e7125562b919d23abcb12,1,700.0,45.0,6.0
9489ac3e064e7125562b919d23abcb12,2,463.0,48.0,0.0
9489ac3e064e7125562b919d23abcb12,3,634.0,66.0,2.0
9489ac3e064e7125562b919d23abcb12,4,711.0,46.0,5.0
9489ac3e064e7125562b919d23abcb12,5,447.0,26.0,4.0
9489ac3e064e7125562b919d23abcb12,-1,182.0,23.0,0.0
9f3e21d8f5428aa3d9fdd18ae2c3b9cc,1,9.0,0.0,0.0
9f3e21d8f5428aa3d9fdd18ae2c3b9cc,4,1.0,1.0,0.0
e49accc6f060366c4bd0022b3046ce70,0,3.0,1.0,0.0
e49accc6f060366c4bd0022b3046ce70,1,2.0,3.0,0.0
e49accc6f060366c4bd0022b3046ce70,2,1.0,5.0,0.0
e49accc6f060366c4bd0022b3046ce70,3,0.0,5.0,0.0
e49accc6f060366c4bd0022b3046ce70,4,1.0,2.0,0.0
e49accc6f060366c4bd0022b3046ce70,5,2.0,0.0,0.0
42f3faa8c1de748deaf0cab0c616ea73,0,1.0,0.0,0.0
42f3faa8c1de748deaf0cab0c616ea73,1,3.0,1.0,0.0
42f3faa8c1de748deaf0cab0c616ea73,2,1.0,0.0,0.0
42f3faa8c1de748deaf0cab0c616ea73,3,0.0,2.0,0.0
42f3faa8c1de748deaf0cab0c616ea73,4,3.0,1.0,0.0
01f11ebdcee2a9364084c288d467a7c0,3,4.0,0.0,0.0
01f11ebdcee2a9364084c288d467a7c0,4,0.0,1.0,0.0
c167406c56d8ef31ae84da67ed9d59bf,0,1.0,1.0,0.0
c167406c56d8ef31ae84da67ed9d59bf,1,0.0,2.0,0.0
c167406c56d8ef31ae84da67ed9d59bf,2,6.0,1.0,0.0
c167406c56d8ef31ae84da67ed9d59bf,3,0.0,1.0,0.0
c167406c56d8ef31ae84da67ed9d59bf,4,0.0,2.0,0.0
d5e606c24f477c23c95e95b50fc99688,0,8.0,0.0,0.0
d5e606c24f477c23c95e95b50fc99688,1,68.0,5.0,0.0
d5e606c24f477c23c95e95b50fc99688,2,38.0,2.0,1.0
d5e606c24f477c23c95e95b50fc99688,3,33.0,2.0,0.0
d5e606c24f477c23c95e95b50fc99688,4,29.0,0.0,0.0
d5e606c24f477c23c95e95b50fc99688,5,5.0,0.0,0.0
d5e606c24f477c23c95e95b50fc99688,-1,2.0,0.0,0.0
8d27e64dad5de1125228f80366429442,0,94.0,13.0,3.0
8d27e64dad5de1125228f80366429442,1,78.0,5.0,0.0
8d27e64dad5de1125228f80366429442,2,87.0,11.0,3.0
8d27e64dad5de1125228f80366429442,3,74.0,13.0,2.0
8d27e64dad5de1125228f80366429442,4,54.0,6.0,2.0
8d27e64dad5de1125228f80366429442,5,32.0,11.0,2.0
8d27e64dad5de1125228f80366429442,-1,17.0,6.0,0.0
6c73c986a9958e3ed762df34b81487c7,0,1.0,0.0,0.0
6c73c986a9958e3ed762df34b81487c7,3,1.0,0.0,0.0
6c73c986a9958e3ed762df34b81487c7,4,2.0,0.0,0.0
6c73c986a9958e3ed762df34b81487c7,-1,1.0,0.0,0.0
1f2f6539fe0233b0e1fcf8f2ff279e17,0,689.0,111.0,1.0
1f2f6539fe0233b0e1fcf8f2ff279e17,1,824.0,82.0,8.0
1f2f6539fe0233b0e1fcf8f2ff279e17,2,1050.0,98.0,3.0
1f2f6539fe0233b0e1fcf8f2ff279e17,3,814.0,64.0,5.0
1f2f6539fe0233b0e1fcf8f2ff279e17,4,891.0,83.0,10.0
1f2f6539fe0233b0e1fcf8f2ff279e17,5,540.0,65.0,4.0
1f2f6539fe0233b0e1fcf8f2ff279e17,-1,218.0,32.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,0,10.0,5.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,1,6.0,1.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,2,11.0,4.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,3,15.0,4.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,4,10.0,4.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,5,12.0,6.0,0.0
f7aeace790ad693d7a2be07b149c6e3b,-1,1.0,4.0,0.0
3918db4bb60a7c769a9e08a8bc929b81,0,12.0,6.0,0.0
3918db4bb60a7c769a9e08a8bc929b81,1,42.0,13.0,0.0
3918db4bb60a7c769a9e08a8bc929b81,2,27.0,4.0,1.0
3918db4bb60a7c769a9e08a8bc929b81,3,15.0,0.0,0.0
3918db4bb60a7c769a9e08a8bc929b81,4,40.0,19.0,0.0
3918db4bb60a7c769a9e08a8bc929b81,5,27.0,5.0,1.0
3918db4bb60a7c769a9e08a8bc929b81,-1,4.0,1.0,0.0
ddbcae49281456b45375afeb91243b5c,0,1.0,1.0,0.0
ddbcae49281456b45375afeb91243b5c,1,0.0,2.0,0.0
ddbcae49281456b45375afeb91243b5c,2,1.0,1.0,0.0
ddbcae49281456b45375afeb91243b5c,4,1.0,0.0,0.0
ddbcae49281456b45375afeb91243b5c,-1,0.0,2.0,0.0
4389aee47e133c5d30249910e52ffeef,0,13.0,1.0,0.0
4389aee47e133c5d30249910e52ffeef,1,12.0,7.0,1.0
4389aee47e133c5d30249910e52ffeef,2,17.0,1.0,0.0
4389aee47e133c5d30249910e52ffeef,3,20.0,4.0,1.0
4389aee47e133c5d30249910e52ffeef,4,25.0,1.0,1.0
4389aee47e133c5d30249910e52ffeef,5,19.0,2.0,0.0
4389aee47e133c5d30249910e52ffeef,-1,8.0,2.0,0.0
4fc583791d701617a7e8a019c74e6138,0,14.0,4.0,0.0
4fc583791d701617a7e8a019c74e6138,1,19.0,2.0,0.0
4fc583791d701617a7e8a019c74e6138,2,8.0,4.0,0.0
4fc583791d701617a7e8a019c74e6138,3,15.0,7.0,0.0
